step,time_fs,temperature_K,kinetic_eV,potential_eV,total_eV,pressure_GPa,volume_A3,a_A,b_A,c_A,alpha_deg,beta_deg,gamma_deg
0,0.0,101.24317215131929,12.981994379177147,-996533.9058883969,-996520.9238940177,-0.7273268601654411,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
10,10.0,101.74277969135673,13.046056993363779,-996533.9665650158,-996520.9205080225,-0.8746291022717266,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
20,20.0,101.32141379322115,12.99202698220414,-996533.9041494947,-996520.9121225125,-0.5583148128687927,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
30,30.0,100.97120373075253,12.947120990363981,-996533.8525869987,-996520.9054660083,-0.41420458823610123,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
40,40.0,100.18795035013218,12.846687639959992,-996533.756046523,-996520.909358883,-0.7509521573503053,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
50,50.0,100.6549202958919,12.90656527004883,-996533.8223409877,-996520.9157757177,-0.6940379713512499,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
60,60.0,101.02999926533023,12.954660099255864,-996533.8551149513,-996520.900454852,-0.6063545339115999,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
70,70.0,102.25884863221918,13.1122303850818,-996534.041458884,-996520.929228499,-0.5363331989577567,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
80,80.0,101.24386655718722,12.982083419977458,-996533.9278255793,-996520.9457421594,-0.8551773386896733,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
90,90.0,97.1807056638111,12.461081057460968,-996533.3931001328,-996520.9320190754,-0.7798889989533291,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
100,100.0,100.2927189555959,12.860121686111878,-996533.797577792,-996520.9374561058,-0.48454822089783356,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
110,110.0,100.41677852556045,12.876029333074538,-996533.8290954446,-996520.9530661115,-0.6934688074831342,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
120,120.0,98.23782620158761,12.596631263839488,-996533.5274605657,-996520.9308293018,-0.7241321452780161,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
130,130.0,101.99223849109794,13.078044066341267,-996534.0351428239,-996520.9570987576,-0.7723587413203286,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
140,140.0,100.69502648747424,12.91170792157415,-996533.8574927389,-996520.9457848173,-0.5760404559723928,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
150,150.0,99.16239513737324,12.715184925014697,-996533.6615378123,-996520.9463528873,-0.7050047840486512,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
160,160.0,95.5089228153855,12.246715238213145,-996533.1970768293,-996520.9503615911,-0.8168845101134024,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
170,170.0,99.79360180928491,12.796121953090122,-996533.7607400618,-996520.9646181087,-0.45709020602611583,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
180,180.0,98.18933088990345,12.590412910045128,-996533.5687188403,-996520.9783059302,-0.49396956080495386,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
190,190.0,99.15831435623073,12.71466166328031,-996533.6701466093,-996520.955484946,-0.5790376971867841,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
200,200.0,100.9664899751283,12.946516564922558,-996533.9112077348,-996520.9646911699,-0.5024744769385185,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
210,210.0,99.42709528717933,12.749126333446803,-996533.6876984118,-996520.9385720784,-0.4562563084274235,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
220,220.0,97.48597021305835,12.500223871522214,-996533.3933345163,-996520.8931106448,-0.587564680336922,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
230,230.0,99.95357835814296,12.816635086113763,-996533.7199658924,-996520.9033308063,-0.6745771337977204,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
240,240.0,101.21570617677125,12.978472530546522,-996533.8887293382,-996520.9102568077,-0.6486780385638135,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
250,250.0,99.23609042956298,12.724634568369895,-996533.6392390255,-996520.9146044572,-0.8033369331450367,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
260,260.0,99.88046860871502,12.80726052449179,-996533.7355987728,-996520.9283382483,-0.5911193863533855,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
270,270.0,100.02416961423222,12.82568671172265,-996533.7464765756,-996520.9207898639,-0.6624317022761353,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
280,280.0,98.59865474687842,12.64289881993513,-996533.5596787181,-996520.9167798981,-0.670954920368116,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
290,290.0,98.85663947275535,12.67597913725512,-996533.5929406864,-996520.9169615491,-0.5134229298856055,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
300,300.0,102.14092519521009,13.097109549139033,-996534.0234072759,-996520.9262977268,-0.6486663528762916,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
310,310.0,98.670489339268,12.652109873429565,-996533.586216567,-996520.9341066935,-0.6382031721429872,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
320,320.0,101.71522433872543,13.042523684150185,-996533.9862243044,-996520.9437006203,-0.5811686946907191,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
330,330.0,102.02288614606871,13.081973888729397,-996534.0572776534,-996520.9753037647,-0.6848430143159068,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
340,340.0,99.26235272648277,12.728002074382918,-996533.7211235329,-996520.9931214585,-1.000893138759116,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
350,350.0,99.84759823371547,12.803045691882161,-996533.7910257345,-996520.9879800426,-0.8345501578334054,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
360,360.0,98.5490545111685,12.636538786290298,-996533.6179696198,-996520.9814308335,-0.8217806601363029,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
370,370.0,95.99104886710634,12.308536273256774,-996533.2722187171,-996520.9636824438,-0.9053336234284085,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
380,380.0,95.74781479549773,12.277347371493326,-996533.2054728866,-996520.9281255151,-0.7166825969583713,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
390,390.0,97.57079051981617,12.511100029609441,-996533.4036595203,-996520.8925594907,-0.6309871498767068,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
400,400.0,99.33336515351422,12.737107705004568,-996533.6146334857,-996520.8775257807,-0.5831861912218647,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
410,410.0,99.02690455814907,12.697811526882814,-996533.5537742059,-996520.855962679,-0.5424524802177642,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
420,420.0,100.57142162813001,12.895858580278842,-996533.7348020957,-996520.8389435154,-0.33457176042810943,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
430,430.0,101.0984886753902,12.963442213817652,-996533.808625274,-996520.8451830602,-0.4124834876520664,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
440,440.0,100.65661951511699,12.906783153921495,-996533.7642172748,-996520.857434121,-0.46964369372111725,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
450,450.0,102.37219798469745,13.126764705031364,-996533.9991765548,-996520.8724118498,-0.5508058556676634,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
460,460.0,100.38313173174421,12.871714943482448,-996533.7390666291,-996520.8673516857,-0.6677879000716,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
470,470.0,101.31279234399784,12.99092148933011,-996533.8707155914,-996520.879794102,-0.7757661252864826,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
480,480.0,102.56526749256302,13.151521211693911,-996534.0258199504,-996520.8742987387,-1.017648735069707,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
490,490.0,102.74999505526137,13.1752080651347,-996534.0814625826,-996520.9062545175,-0.7918221682354416,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
500,500.0,101.38260947049795,12.999873851494742,-996533.9197869229,-996520.9199130713,-0.8829352317461475,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
510,510.0,103.19058434824154,13.23170301292679,-996534.1680636784,-996520.9363606655,-0.9923543006307504,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
520,520.0,100.74389104275078,12.917973621951385,-996533.8765934728,-996520.9586198508,-0.7998737621966853,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
530,530.0,101.73291518146536,13.04479210794739,-996533.9964287111,-996520.9516366031,-0.8052622831073395,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
540,540.0,98.55313788845254,12.637062380917204,-996533.6046315652,-996520.9675691843,-0.6348008176573117,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
550,550.0,101.55526349993391,13.022012565563578,-996533.9990406921,-996520.9770281266,-0.6473278597121437,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
560,560.0,102.181947514056,13.10236967188472,-996534.1144818532,-996521.0121121813,-0.6004592310562822,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
570,570.0,101.56831503812354,13.023686110473491,-996534.0756253419,-996521.0519392313,-0.6562279024587108,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
580,580.0,100.42323149855194,12.87685677118542,-996533.9592458932,-996521.082389122,-0.7086029588359547,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
590,590.0,102.57235472971936,13.152429978882576,-996534.248348084,-996521.0959181052,-0.629789482604671,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
600,600.0,101.804638913101,13.053988946224601,-996534.1484923292,-996521.0945033829,-0.6968497789034668,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
610,610.0,97.9504974256806,12.559788280016088,-996533.6291034429,-996521.0693151628,-0.54862133676212,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
620,620.0,102.04238540560469,13.084474198353396,-996534.1184836475,-996521.0340094491,-0.533462006138219,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
630,630.0,97.91701507670426,12.555494976507553,-996533.5313520336,-996520.9758570571,-0.5061174230437236,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
640,640.0,97.78665569472862,12.538779530634805,-996533.4879234987,-996520.949143968,-0.5541433620147604,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
650,650.0,97.18128079621243,12.46115480431661,-996533.3994049643,-996520.93825016,-0.6096566120399627,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
660,660.0,98.03121726838171,12.570138652510025,-996533.5139134979,-996520.9437748455,-0.3766475628781922,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
670,670.0,99.81265228479037,12.798564716988935,-996533.7664824794,-996520.9679177625,-0.49734512874078335,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
680,680.0,103.55356452410778,13.278246463736544,-996534.2672714724,-996520.9890250086,-0.6401836894073976,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
690,690.0,100.14002131149218,12.840541897022444,-996533.8081955055,-996520.9676536085,-0.6735797135762347,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
700,700.0,98.75911610633415,12.66347411822207,-996533.6045789358,-996520.9411048176,-0.6813607718171381,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
710,710.0,101.55974913181367,13.022587739638162,-996533.9644380991,-996520.9418503594,-0.5594541708112879,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
720,720.0,99.65107244880919,12.777846001070383,-996533.7128845312,-996520.9350385302,-0.7278160268647191,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
730,730.0,101.69111577608022,13.039432342599937,-996533.9779439744,-996520.9385116318,-0.7214094132396381,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
740,740.0,100.77428455902954,12.921870857183254,-996533.8662888622,-996520.9444180051,-0.5935775386572557,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
750,750.0,100.16044072942792,12.843160194762776,-996533.7491789738,-996520.906018779,-0.6349427558554889,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
760,760.0,98.44460631585955,12.623145825010997,-996533.5291670199,-996520.9060211949,-0.7779516561966948,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
770,770.0,100.9482738413441,12.944180785221352,-996533.8761669152,-996520.93198613,-0.7304554924791625,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
780,780.0,99.93904957958785,12.814772120764781,-996533.7490175972,-996520.9342454764,-0.6363037449432413,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
790,790.0,100.88444214720819,12.935995910361374,-996533.8563750369,-996520.9203791266,-0.6171411498812875,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
800,800.0,96.7992974365863,12.41217465363352,-996533.3554221309,-996520.9432474773,-0.672294232677766,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
810,810.0,99.1532397667484,12.714010969601553,-996533.6075673746,-996520.893556405,-0.6975330779960593,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
820,820.0,99.61386775406989,12.773075396517786,-996533.6481365275,-996520.875061131,-0.6097053289505217,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
830,830.0,101.14640325483268,12.969586102711938,-996533.8817881207,-996520.912202018,-0.5985237866205021,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
840,840.0,101.09299225659184,12.96273743070557,-996533.8859229159,-996520.9231854852,-0.5876334104962669,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
850,850.0,99.93843607930116,12.814693454153451,-996533.7421710341,-996520.9274775799,-0.42747120347793865,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
860,860.0,98.68841075826492,12.654407863069174,-996533.5751280078,-996520.9207201448,-0.45043811310360027,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
870,870.0,102.19271406885196,13.103750222798663,-996534.0425701026,-996520.9388198798,-0.7009299470858429,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
880,880.0,103.82508496876518,13.313062410446566,-996534.2329731754,-996520.9199107649,-0.6257860688328778,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
890,890.0,100.74382521144126,12.917965180674093,-996533.8314031372,-996520.9134379565,-0.6143133939123412,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
900,900.0,98.55830368317683,12.637724769467955,-996533.5419382444,-996520.904213475,-0.8746881577396018,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
910,910.0,98.00016288407313,12.566156676896497,-996533.4577155919,-996520.891558915,-0.5772004249057316,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
920,920.0,100.67792825944785,12.909515486317373,-996533.8026159785,-996520.8931004922,-0.5624782523233314,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
930,930.0,100.72489378515566,12.915537681965713,-996533.8455514641,-996520.9300137821,-0.8084930807623348,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
940,940.0,98.982541149857,12.692122990018046,-996533.6311103243,-996520.9389873343,-0.7506506743784568,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
950,950.0,100.67207638356588,12.908765124409571,-996533.8554897633,-996520.9467246389,-0.5611166570343981,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
960,960.0,99.34853850260743,12.739053320975064,-996533.6877808906,-996520.9487275697,-0.4677495094590562,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
970,970.0,98.5794568409613,12.640437151642718,-996533.5590983174,-996520.9186611657,-0.8150071852352397,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
980,980.0,99.79127116144183,12.795823103730152,-996533.7011328082,-996520.9053097045,-0.552392085256152,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
990,990.0,98.49918496822033,12.630144220489083,-996533.5287872553,-996520.8986430347,-0.4541098645384966,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1000,1000.0,99.19936443106616,12.719925345062048,-996533.5910291673,-996520.8711038223,-0.7451618765122439,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1010,1010.0,103.35939516856605,13.253348928142897,-996534.1269021893,-996520.8735532612,-0.8429489697184414,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1020,1020.0,101.42231907925645,13.0049656508403,-996533.8960372973,-996520.8910716465,-0.8193801712881585,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1030,1030.0,100.21531501333183,12.85019649785428,-996533.7407964801,-996520.8905999822,-0.6779435238566737,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1040,1040.0,102.83831258405111,13.186532657578502,-996534.0941465985,-996520.9076139409,-0.9221043508814613,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1050,1050.0,100.6638874740029,12.907715094312142,-996533.8208624361,-996520.9131473418,-0.8411015066861409,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1060,1060.0,95.39372121652201,12.231943412349345,-996533.1415301682,-996520.9095867559,-0.6581758921220019,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1070,1070.0,98.98936428939435,12.692997893058319,-996533.6016654551,-996520.9086675621,-0.8094642976530102,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1080,1080.0,98.86567537085762,12.677137773199467,-996533.568451299,-996520.8913135257,-0.8200816399361736,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1090,1090.0,97.0660900963217,12.446384375983133,-996533.3366293326,-996520.8902449566,-0.7971596112019695,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1100,1100.0,101.43793185075762,13.006967612133735,-996533.9011254642,-996520.8941578522,-0.548823910305066,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1110,1110.0,103.41066054985241,13.259922476536966,-996534.1834607442,-996520.9235382677,-0.6820849792365917,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1120,1120.0,100.5347733587538,12.89115932385553,-996533.808518543,-996520.9173592192,-0.7119942669879941,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1130,1130.0,100.93515793791903,12.942498987022777,-996533.8735669313,-996520.9310679443,-0.537280079594672,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1140,1140.0,100.10646889747377,12.836239609362554,-996533.7577444391,-996520.9215048297,-0.7548194492188954,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1150,1150.0,98.15076981918479,12.58546838299518,-996533.4830429609,-996520.8975745778,-0.7026176785904509,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1160,1160.0,94.76277522492737,12.151039810235774,-996533.0311855146,-996520.8801457044,-0.7669496981953973,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1170,1170.0,98.73217448781169,12.660019505601856,-996533.5407357592,-996520.8807162535,-0.7730213654826416,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1180,1180.0,98.96853475659023,12.690327007979969,-996533.5916140162,-996520.9012870082,-0.8205366296299417,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1190,1190.0,101.77232518981083,13.04984549076771,-996533.9784780246,-996520.9286325339,-0.8828395302307128,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1200,1200.0,103.63320184128398,13.288458028447385,-996534.2605115498,-996520.9720535213,-0.6991845622861321,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1210,1210.0,102.80961037724644,13.18285229198455,-996534.1552401115,-996520.9723878196,-0.7383924034946511,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1220,1220.0,101.36004559668378,12.996980579022104,-996533.9574613553,-996520.9604807763,-0.6199066431068115,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1230,1230.0,100.76809169353206,12.921076771583495,-996533.894370897,-996520.9732941254,-0.5483316836921254,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1240,1240.0,101.12202815838674,12.966460584631765,-996533.9276867528,-996520.9612261681,-0.5525422545549424,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
